,BTCUSDT,ETHUSDT,SOLUSDT,VELVETUSDT,HYPEUSDT,ZECUSDT,XRPUSDT,WLDUSDT,DOGEUSDT,AIOUSDT,NEARUSDT,BNBUSDT,HUSDT,STGUSDT,1000PEPEUSDT,ADAUSDT,SUIUSDT,PAXGUSDT,PLAYUSDT,HMSTRUSDT,ENAUSDT,IDUSDT,FILUSDT,AVAXUSDT,LINKUSDT,XLMUSDT,BCHUSDT,TONUSDT,CRVUSDT,HOMEUSDT,ESPORTSUSDT,TAOUSDT,TRXUSDT,DOTUSDT,SKYAIUSDT,ARBUSDT,SIRENUSDT,ONDOUSDT,CHZUSDT,LTCUSDT,XMRUSDT,INJUSDT,SAHARAUSDT,TRUMPUSDT,UNIUSDT,AAVEUSDT,FETUSDT,PUMPUSDT,PENGUUSDT,VVVUSDT,ASTRUSDT,ATOMUSDT,PIPPINUSDT,FIDAUSDT,OPUSDT,SXTUSDT,APTUSDT,EPICUSDT,FARTCOINUSDT,1000SHIBUSDT,DEXEUSDT,GALAUSDT,DASHUSDT,VIRTUALUSDT,JTOUSDT,ORDIUSDT,ICPUSDT,PYTHUSDT,ETCUSDT,WIFUSDT,MORPHOUSDT
2025-08-08 00:00:00+00:00,116628.2,4009.05,176.7,0.07221,40.992,38.72,3.2848,1.0342,0.23032,,2.711,793.71,0.03804,0.1607,0.0118189,0.791,3.8386,3386.0,0.04488,0.0007558,0.6448,0.17636,2.545,23.797,19.887,0.44981,585.89,3.3345,0.951,0.039389,0.1397,373.98,0.33764,3.977,0.06326,0.4338,0.07419,1.0207,0.04226,123.72,274.16,14.109,0.0884,9.393,10.86,290.82,0.7038,0.003378,0.037716,2.844,0.02525,4.603,0.01724,0.1006,0.7576,0.08989,4.6409,2.316,1.0531,0.013247,8.39,0.01698,22.57,1.3712,1.8177,9.798,5.431,0.12456,22.378,0.9751,2.0328
2025-08-09 00:00:00+00:00,116422.1,4259.1,179.85,0.07223,43.666,39.62,3.2245,1.0773,0.23989,,2.829,799.16,0.04221,0.1659,0.0123993,0.8025,3.8968,3382.19,0.04667,0.0007921,0.7372,0.17831,2.63,24.241,21.939,0.44672,565.92,3.3855,0.987,0.040501,0.1377,389.82,0.33492,4.134,0.06966,0.4734,0.113,1.0373,0.04331,120.13,274.09,14.532,0.08959,9.518,10.976,307.69,0.7184,0.003145,0.038592,2.944,0.025633,4.726,0.0179,0.10364,0.8093,0.09149,4.7817,2.2173,1.0911,0.013724,8.189,0.01791,23.16,1.42,1.8695,10.488,5.701,0.12912,23.603,1.0083,2.1707
2025-08-10 00:00:00+00:00,119255.3,4248.77,182.59,0.07529,45.269,39.44,3.1856,1.0808,0.23377,,2.751,807.65,0.03889,0.1806,0.0120679,0.8011,3.8744,3381.75,0.04864,0.0007856,0.7975,0.17565,2.623,23.83,22.059,0.44425,570.24,3.347,0.974,0.03952,0.1405,388.88,0.33807,4.047,0.07384,0.4668,0.11596,1.0257,0.04302,123.69,268.23,14.387,0.0973,9.269,10.946,306.17,0.7157,0.003116,0.040279,3.03,0.02554,4.659,0.01994,0.1048,0.7888,0.08864,4.6966,2.1696,1.0858,0.013567,7.865,0.01769,23.05,1.4523,1.9086,10.381,5.63,0.12769,23.162,1.0072,2.154
2025-08-11 00:00:00+00:00,118641.9,4221.31,174.75,0.06831,43.167,36.58,3.1281,0.9888,0.22198,,2.6,805.26,0.03628,0.191,0.0112214,0.7723,3.6517,3345.38,0.04692,0.0007363,0.7948,0.16414,2.468,22.775,21.062,0.43005,578.49,3.3636,0.918,0.038924,0.1319,359.89,0.34498,3.852,0.06606,0.4357,0.09649,0.9833,0.04085,119.99,267.3,13.664,0.09309,8.786,11.036,293.04,0.6865,0.003437,0.03636,2.815,0.024425,4.482,0.01736,0.09739,0.7481,0.08323,4.522,2.1456,0.8812,0.012916,7.466,0.01669,22.54,1.3115,1.7847,9.564,5.357,0.11957,22.193,0.91,2.042
2025-08-12 00:00:00+00:00,120081.0,4589.31,191.76,0.06507,44.725,39.49,3.2665,1.0591,0.23571,,2.787,833.05,0.03839,0.1883,0.0121396,0.8411,3.8825,3339.42,0.04551,0.0007854,0.8095,0.17775,2.63,24.684,23.592,0.44921,619.11,3.5009,0.979,0.043486,0.1264,392.06,0.35238,4.155,0.06747,0.4774,0.09058,1.0605,0.04316,130.46,253.36,14.772,0.09662,9.225,11.596,322.19,0.7239,0.004009,0.037265,2.939,0.026081,4.706,0.01743,0.10654,0.7866,0.08853,4.8202,2.059,1.0592,0.013545,7.462,0.01797,23.43,1.3384,1.9147,10.192,5.67,0.12932,23.678,0.9893,2.2174
2025-08-13 00:00:00+00:00,123323.9,4748.37,201.58,0.06371,47.631,39.34,3.2752,1.1197,0.24478,0.0967,2.997,848.3,0.04226,0.1917,0.0122554,0.9044,4.0051,3353.57,0.05235,0.0008207,0.7766,0.1833,2.734,25.482,23.966,0.45196,616.26,3.5304,1.04,0.047446,0.1219,390.3,0.3621,4.278,0.06802,0.5714,0.09042,1.0772,0.04439,130.89,251.61,16.226,0.09699,9.632,12.132,332.2,0.7516,0.003955,0.037548,2.831,0.026653,4.854,0.0177,0.11219,0.873,0.09007,5.0476,2.1711,1.1258,0.013921,7.497,0.01892,23.89,1.3759,1.9166,10.603,6.014,0.13436,24.265,1.0331,2.2639
2025-08-14 00:00:00+00:00,118242.2,4545.26,192.39,0.05511,45.442,36.61,3.0774,0.9977,0.22368,0.07902,2.756,840.8,0.03518,0.1741,0.0110419,0.9251,3.753,3328.62,0.05164,0.0007249,0.7157,0.16308,2.504,23.644,22.447,0.4229,593.05,3.4081,0.912,0.04577,0.1057,365.48,0.35757,3.983,0.06382,0.5163,0.0828,1.0008,0.04012,121.22,242.51,15.118,0.08752,9.078,10.87,312.4,0.7057,0.003598,0.033048,2.811,0.024534,4.518,0.01646,0.10066,0.7516,0.08226,4.7195,1.8782,0.9847,0.012877,7.136,0.01667,22.19,1.1868,1.8026,8.994,5.448,0.12083,22.173,0.9174,2.0418
2025-08-15 00:00:00+00:00,117279.2,4437.16,185.62,0.05496,47.795,36.38,3.0763,0.9864,0.22875,0.07673,2.705,828.0,0.03334,0.172,0.0108007,0.9447,3.7087,3329.54,0.04791,0.0007306,0.719,0.16067,2.464,23.751,21.737,0.4301,592.26,3.4377,0.867,0.045416,0.1036,370.15,0.35242,3.892,0.06314,0.4811,0.08144,0.9895,0.04004,119.06,235.73,14.341,0.09429,9.238,10.717,299.79,0.6989,0.003482,0.032365,3.28,0.02446,4.456,0.01673,0.09767,0.7228,0.0838,4.6595,2.2,0.9304,0.012855,7.313,0.01656,22.24,1.1937,1.7587,8.997,5.389,0.12071,22.212,0.8738,1.9381
2025-08-16 00:00:00+00:00,117329.7,4420.22,189.52,0.05735,46.296,36.71,3.1039,1.0032,0.23103,0.07928,2.741,838.97,0.03386,0.1739,0.0110811,0.9205,3.7715,3328.0,0.04908,0.0007432,0.7328,0.16621,2.53,24.29,22.627,0.42629,587.2,3.4585,0.865,0.047292,0.1016,373.81,0.34771,3.963,0.06276,0.4924,0.08412,1.0004,0.0417,120.97,251.74,14.574,0.09217,9.106,11.009,295.47,0.7056,0.00348,0.03315,3.54,0.025047,4.57,0.01673,0.09965,0.7401,0.08326,4.74,2.5946,0.9407,0.012977,7.375,0.01723,23.22,1.2085,1.7702,9.309,5.453,0.12365,22.366,0.8847,2.0047
2025-08-17 00:00:00+00:00,117353.8,4470.66,190.92,0.05811,46.04,36.97,3.0856,0.9998,0.23447,0.08,2.7,855.96,0.03301,0.1789,0.0111143,0.9607,3.7631,3322.48,0.05358,0.0007474,0.709,0.16518,2.558,25.063,25.639,0.42433,581.86,3.516,0.877,0.047226,0.0996,373.06,0.35325,4.05,0.06327,0.536,0.08113,1.0073,0.04126,120.67,266.9,15.468,0.09312,9.233,11.013,303.01,0.7012,0.003641,0.032824,3.994,0.025109,4.618,0.01668,0.10027,0.7605,0.08291,4.7846,2.9161,0.9635,0.013013,7.416,0.01724,22.85,1.3048,1.7683,9.253,5.476,0.12504,22.228,0.9123,2.0659
2025-08-18 00:00:00+00:00,116183.6,4311.73,182.84,0.05877,43.321,35.3,3.0605,0.9521,0.22253,0.07821,2.574,847.56,0.03245,0.1728,0.0106815,0.9229,3.6008,3329.0,0.05196,0.0007178,0.677,0.15905,2.467,23.682,25.765,0.41435,568.64,3.3268,0.871,0.044464,0.0933,354.78,0.35019,3.912,0.05967,0.5111,0.07838,0.9601,0.03994,117.69,277.46,14.195,0.08978,9.069,10.482,288.47,0.6785,0.003123,0.031093,4.005,0.023977,4.461,0.01661,0.09569,0.7212,0.0807,4.5692,2.9964,0.908,0.012706,7.296,0.0166,22.17,1.2125,1.6963,8.901,5.305,0.11852,21.517,0.8679,1.9834
2025-08-19 00:00:00+00:00,112824.2,4073.94,176.13,0.06677,41.303,34.59,2.8593,0.8999,0.20933,0.0758,2.422,824.44,0.02994,0.1633,0.0101991,0.8459,3.4204,3311.44,0.04297,0.0006856,0.6364,0.15205,2.358,22.35,23.553,0.39065,548.15,3.2234,0.821,0.04178,0.082,342.01,0.34731,3.717,0.05516,0.4728,0.07664,0.91,0.0387,112.59,260.57,13.199,0.08527,8.608,9.947,277.25,0.6619,0.002818,0.029541,4.034,0.023305,4.287,0.01646,0.0891,0.6873,0.07485,4.2965,2.952,0.8526,0.012089,7.058,0.01573,21.28,1.1671,1.6238,8.488,5.024,0.11288,20.514,0.8259,1.9847
2025-08-20 00:00:00+00:00,114220.5,4334.5,187.9,0.06342,42.999,38.99,2.9503,0.9603,0.2216,0.0809,2.546,869.71,0.03125,0.1745,0.0106659,0.8805,3.5568,3338.26,0.05166,0.0007283,0.6568,0.15994,2.435,23.447,26.446,0.40436,560.64,3.2788,0.883,0.042683,0.0897,353.26,0.35435,3.883,0.05368,0.5133,0.09165,0.9461,0.04023,116.01,256.68,13.962,0.09028,8.906,10.605,299.2,0.6848,0.003135,0.032076,4.056,0.02443,4.471,0.01789,0.0937,0.7259,0.07836,4.4913,2.9445,0.9175,0.012575,7.219,0.01667,22.22,1.2602,1.7435,9.003,5.261,0.12112,21.55,0.8716,2.2477
2025-08-21 00:00:00+00:00,112462.2,4223.7,180.25,0.05785,40.454,42.51,2.8505,0.9329,0.21465,0.07841,2.444,839.78,0.03076,0.1691,0.0103964,0.8514,3.4112,3329.56,0.04645,0.0007035,0.6287,0.15513,2.392,22.769,24.804,0.39105,554.39,3.3137,0.858,0.040526,0.0838,336.56,0.3535,3.796,0.04898,0.4961,0.09537,0.9168,0.03952,114.69,260.35,13.294,0.08594,8.403,10.222,299.94,0.6636,0.002812,0.030452,3.423,0.024383,4.427,0.01718,0.08932,0.7136,0.07469,4.4139,2.7736,0.8686,0.01237,7.079,0.01622,21.97,1.1839,1.7548,8.703,5.092,0.11755,21.007,0.8499,2.338
2025-08-22 00:00:00+00:00,116897.5,4830.37,200.68,0.06169,45.335,43.93,3.0738,1.0265,0.2405,0.08614,2.689,901.0,0.03239,0.181,0.0115868,0.9315,3.76,3363.01,0.05497,0.0007746,0.753,0.1673,2.579,25.265,26.8,0.42484,599.78,3.4248,0.936,0.0433,0.0934,371.31,0.36665,4.181,0.05281,0.587,0.09376,1.0114,0.04253,122.97,272.29,14.919,0.09435,9.005,11.438,345.8,0.7019,0.003211,0.036228,3.538,0.026783,4.819,0.01799,0.10204,0.7893,0.07996,4.7998,2.7646,0.9792,0.013398,7.185,0.01886,23.2,1.3269,1.8947,10.113,5.539,0.12898,24.499,0.9338,2.6814
2025-08-23 00:00:00+00:00,115377.1,4777.26,204.21,0.06103,44.91,44.76,3.0478,1.0107,0.23625,0.08414,2.699,880.86,0.03062,0.1791,0.011256,0.914,3.7358,3358.94,0.05378,0.0007774,0.7403,0.16587,2.527,26.263,26.276,0.41654,591.25,3.3834,0.901,0.04072,0.0934,364.64,0.36226,4.228,0.0458,0.6131,0.08549,1.0025,0.04176,121.44,266.05,14.717,0.09138,8.911,11.344,357.77,0.6909,0.003144,0.0363,3.362,0.02761,4.889,0.01799,0.10049,0.8111,0.07919,4.7596,2.7374,0.9528,0.013268,7.136,0.01844,23.29,1.2842,1.9552,10.018,5.449,0.12781,24.21,0.9054,2.6766
